OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,
02181600,ROB ROY ACADEMY,MA,016092038,Proprietary,15,15,89701,33,89701,
02182200,NEW SCHOOL CENTER FOR MEDIA,NY,122051607,Proprietary,7,10,81718,19,81718,
02182900,CAMBRIDGE COLLEGE,MA,021291647,Private-Nonprofit,3,3,23347,5,23347,
02183000,ORLEANS TECHNICAL COLLEGE,PA,191141014,Private-Nonprofit,26,26,151732,51,151732,
02183500,UNIVERSITY OF OXFORD - WYCLIFFE HALL,,OX2   6PW,Foreign-Public,0,0,0,0,0,
02183600,Capri Institute of Hair Design,NJ,070331042,Proprietary,5,5,27300,10,27300,
02184200,PAROBA COLLEGE OF COSMETOLOGY,WA,982043210,Proprietary,8,8,61429,18,61429,
02184400,JENKS BEAUTY COLLEGE,OK,740373750,Proprietary,0,0,0,0,0,
02185400,ST. AUGUSTINE COLLEGE,IL,606403593,Private-Nonprofit,0,0,0,0,0,
02185800,MOLER BARBER COLLEGE,CA,946095719,Proprietary,4,4,22160,8,22160,
02186000,UNIVERSITY OF CAMBRIDGE - MAGDALENE COLLEGE,,CB3   0AG,Foreign-Public,0,0,0,0,0,
02186100,UNIVERSITY OF CAMBRIDGE - EMMANUEL COLLEGE,,CB2 3AP,Foreign-Public,0,0,0,0,0,
02187900,ASHTABULA COUNTY TECHNICAL AND CAREER CAMPUS,OH,440479487,Public,2,2,8250,3,8250,
02188100,Northland Career Center,MO,640798333,Public,0,0,0,0,0,
02188300,PENTECOSTAL THEOLOGICAL SEMINARY,TN,373203330,Private-Nonprofit,0,0,0,0,0,
02188400,SIERRA VALLEY COLLEGE OF COURT REPORTING,CA,937260517,Proprietary,1,1,2900,2,2900,
02188900,HOBE SOUND BIBLE COLLEGE,FL,334557734,Private-Nonprofit,0,0,0,0,0,
02189000,MID-EAST CAREER AND TECHNOLOGY CENTERS - ADULT EDUCATION,OH,437014600,Public,15,15,61889,45,61889,
02189100,CEM COLLEGE,PR,009261931,Proprietary,0,0,0,0,0,
02190400,SCHILLING - DOUGLAS SCHOOL OF HAIR DESIGN,DE,197110000,Proprietary,9,11,40113,21,40113,
02190700,FORTIS COLLEGE,OH,454596120,Proprietary,107,158,663507,338,663507,
02192100,Butler Technology and Career Development Schools,OH,450502299,Public,32,33,147272,70,147272,
02192200,Thomas Edison State University,NJ,086081176,Public,3,3,14500,5,14500,
02192400,"MR. JOHN'S SCHOOL OF COSMETOLOGY, ESTHETICS & NAILS",IL,625212041,Proprietary,4,5,12566,7,12566,
02192800,WALNUT HILL COLLEGE,PA,191043596,Proprietary,87,128,1825226,365,1825226,
02194800,"UNIVERSITY OF THE WEST OF ENGLAND, BRISTOL",,BS16 1QY,Foreign-Public,2,2,74000,4,74000,
02195100,UNIVERSITY OF WESTMINSTER,,W1R 8AL,Foreign-Public,8,8,269880,16,269880,
02195800,LICEO DE ARTE Y TECNOLOGIA,PR,009183429,Proprietary,0,0,0,0,0,
02196300,Collins Career Technical Center,OH,456197962,Public,8,10,80571,20,80571,
02196700,GUILDHALL SCHOOL OF MUSIC & DRAMA,,EC2Y  8DT,Foreign-Public,4,4,163541,12,163541,
02197500,BATON ROUGE SCHOOL OF COMPUTERS,LA,708098188,Proprietary,5,8,84500,16,84500,
02197900,North Bennet Street School,MA,021090000,Private-Nonprofit,6,6,143977,12,143977,
02198900,Michigan School of Psychology,MI,483344512,Private-Nonprofit,0,0,0,0,0,
02199300,ORLEANS NIAGARA BOCES,NY,141329466,Public,1,1,1833,1,1833,
02199700,Heritage Christian University,AL,356306245,Private-Nonprofit,0,0,0,0,0,
02201100,COLUMBIA BIBLE COLLEGE,,V2T   2Z8,Foreign-Private,1,1,4500,2,4500,
02201800,Brightwood College,IN,463243347,Proprietary,91,95,526542,237,526542,
02201900,Phagans' School of Hair Design,OR,972321926,Proprietary,8,8,37680,15,37680,
02202200,STYLEMASTERS COLLEGE OF HAIR DESIGN,WA,986323027,Proprietary,1,1,5000,2,5000,
02202300,PITTSBURGH CAREER INSTITUTE,PA,152191907,Proprietary,44,54,460565,154,460565,
02202400,PROFESSIONAL COSMETOLOGY EDUCATION CENTER,AR,717303349,Proprietary,1,1,2227,2,2227,
02202500,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CONN,CT,060712036,Proprietary,79,79,310200,147,310200,
02202700,OZARK CHRISTIAN COLLEGE,MO,648014804,Private-Nonprofit,22,23,152822,37,152822,
02203300,GENE JUAREZ BEAUTY SCHOOLS,WA,980435427,Proprietary,17,17,119809,31,119809,
02203400,NEVADA REGIONAL TECHNICAL CENTER,MO,647721298,Public,0,0,0,0,0,
02203900,ERIE INSTITUTE OF TECHNOLOGY,PA,165651002,Proprietary,13,16,100367,44,100367,
02204200,"CHATTANOOGA COLLEGE - MEDICAL, DENTAL AND TECHNICAL CAREERS",TN,374156906,Proprietary,15,19,66755,53,66755,
02205000,COLLEGE OF WILMINGTON,NC,284030000,Proprietary,3,3,10100,6,10100,
02206000,HUNTER BUSINESS SCHOOL,NY,117561331,Proprietary,139,141,772849,269,772849,
02206200,BEAUTY INSTITUTE (THE),PA,190024527,Proprietary,58,83,339533,156,339533,
02206300,BEAUTY INSTITUTE (THE),PA,183601720,Proprietary,10,16,42301,29,42301,
02207300,UNIVERSITY OF CAMBRIDGE - CHRIST'S COLLEGE,,CB2   3BU,Foreign-Public,0,0,0,0,0,
02207400,CHINESE UNIVERSITY OF HONG KONG (THE),,,Foreign-Public,2,2,16782,6,16782,
02209200,Taylortown School of Beauty,MI,481801866,Proprietary,10,14,39470,27,39470,
02209500,UNIVERSITEIT UTRECHT,,3584 CS,Foreign-Public,3,3,34767,6,34767,
02210000,UNIVERSITY OF LONDON - LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE,,WC1E 7HT,Foreign-Public,0,0,0,0,0,
02211000,Salon Success Academy,CA,925064018,Proprietary,7,12,37631,25,37631,
02211600,Paul Mitchell The School Portsmouth,NH,038014084,Proprietary,6,6,29634,11,29634,
02211900,Cheeks Beauty Academy,WY,820014413,Proprietary,2,2,10445,5,10445,
02212300,UNIVERSITY OF CAMBRIDGE - ROBINSON COLLEGE,,CB3   9AN,Foreign-Public,0,0,0,0,0,
02212700,LANCASTER SCHOOL OF COSMETOLOGY & THERAPEUTIC BODYWORK,PA,176023222,Proprietary,0,0,0,0,0,
02214100,Resurrection University,IL,606221711,Private-Nonprofit,55,75,1377259,141,1377259,
02216400,Tyndale University College & Seminary,,M2M 3S4,Foreign-Private,0,0,0,0,0,
02217100,PIMA MEDICAL INSTITUTE,AZ,857162800,Proprietary,989,1040,5678852,1918,5678852,
02217200,PORTFOLIO CENTER,GA,303091268,Proprietary,1,1,7194,1,7194,
02218000,CARRINGTON COLLEGE,ID,837040000,Proprietary,69,85,850366,220,850366,
02218300,SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL CAREERS,TX,782211038,Proprietary,0,0,0,0,0,
02218700,FLORIDA TECHNICAL COLLEGE,FL,328262707,Proprietary,133,145,661697,318,661697,
02218800,BROOKLINE COLLEGE,AZ,850215815,Proprietary,136,175,1168250,335,1168250,
02219200,UNIVERSITY OF SASKATCHEWAN,,S7N 5A2,Foreign-Public,3,3,34317,7,34317,
02219500,Mildred Elley,NY,122061513,Proprietary,39,46,176375,78,176375,
02220000,COLLEEN O'HARA'S BEAUTY ACADEMY,CA,927014625,Proprietary,0,0,0,0,0,
02220200,LE CORDON BLEU COLLEGE OF CULINARY ARTS,CA,941035134,Proprietary,15,15,103624,31,103624,
02220400,Catherine Hinds Institute of Esthetics,MA,018016815,Proprietary,6,7,38447,11,38447,
02220500,GOD'S BIBLE SCHOOL AND COLLEGE,OH,452026899,Private-Nonprofit,0,0,0,0,0,
02220800,CAREER & TECHNOLOGY EDUCATION CENTERS OF LICKING COUNTY,OH,430553399,Public,0,0,0,0,0,
02222000,AMERICAN FILM INSTITUTE CONSERVATORY,CA,900271625,Private-Nonprofit,0,0,0,0,0,
02222900,INTERNATIONAL AIR & HOSPITALITY ACADEMY,WA,986614835,Proprietary,78,82,530151,160,530151,
02223300,NORTHEAST CATHOLIC COLLEGE,NH,032784012,Private-Nonprofit,2,2,19120,4,19120,
02223700,Robert Fiance Beauty Schools,NJ,070934623,Proprietary,26,26,97913,56,97913,
02224600,TRI-STATE COSMETOLOGY INSTITUTE,TX,779354904,Proprietary,9,9,56130,20,56130,
02226000,EAST LOS ANGELES COLLEGE,CA,917546099,Public,0,0,0,0,0,
02228100,STEVEN PAPAGEORGE HAIR ACADEMY,IL,606573312,Proprietary,0,0,0,0,0,
02228500,Life Chiropractic College West,CA,945452800,Private-Nonprofit,0,0,0,0,0,
02229100,UNIVERSITY OF LEICESTER,,LE1 7RH,Foreign-Public,0,0,0,0,0,
02229600,TEL AVIV UNIVERSITY SACKLER SCHOOL OF MEDICINE,,69978,Foreign-Public,0,0,0,0,0,
02230500,OGLE SCHOOL HAIR SKIN NAILS,TX,761323638,Proprietary,97,115,507801,228,507801,
02230600,Ogle School Hair Skin Nails,TX,760534650,Proprietary,86,98,463977,186,463977,
02231600,MGH Institute of Health Professions,MA,021294557,Private-Nonprofit,11,11,502013,22,502013,
02231900,GEMOLOGICAL INSTITUTE OF AMERICA,CA,920084602,Private-Nonprofit,2,2,40750,4,40750,
02232100,UNIVERSITY OF CAMBRIDGE - HUGHES HALL,,CB1   2EW,Foreign-Public,0,0,0,0,0,
02232500,UNION COUNTY VOCATIONAL TECHNICAL SCHOOLS,NJ,070762997,Public,0,0,0,0,0,
02233300,"St.  George's University, School of Medicine",,,Foreign-For-Profit,0,0,0,0,0,
02234000,Cameron College,LA,701195500,Proprietary,0,0,0,0,0,
02234200,KEYSTONE TECHNICAL INSTITUTE,PA,171121012,Proprietary,12,13,66542,29,66542,
02234500,BOISE BIBLE COLLEGE,ID,837141220,Private-Nonprofit,8,9,78800,16,78800,
02234600,ATLANTIC BEAUTY & SPA ACADEMY,NJ,082342621,Proprietary,26,26,137584,50,137584,
02235300,LONDON METROPOLITAN UNIVERSITY,,N7 8DB,Foreign-Public,2,2,68870,4,68870,
02235600,ERIE 2 - CHAUTAUQUA - CATTARAUGUS BOCES,NY,140069621,Public,1,1,9900,2,9900,
02235900,ACADEMY OF HAIR DESIGN # 4,MS,392083503,Proprietary,0,0,0,0,0,
02236800,Professional Beauty School,WA,989022414,Proprietary,0,0,0,0,0,
02237200,PHILLIPS GRADUATE UNIVERSITY,CA,913115541,Private-Nonprofit,0,0,0,0,0,
02237500,Altierus Career College,NV,890148810,Private-Nonprofit,52,56,329315,113,329315,
02237800,Specs Howard School of Media Arts,MI,480753953,Proprietary,80,81,543278,154,543278,
02238100,MINNESOTA SCHOOL OF COSMETOLOGY,MN,551252252,Proprietary,18,21,126534,36,126534,
02238500,CENTRAL OKLAHOMA COLLEGE,OK,731346007,Proprietary,7,7,27153,21,27153,
02241700,PJ's College of Cosmetology,IN,471292204,Proprietary,4,4,13994,6,13994,
02241800,AMERICAN CAREER COLLEGE,CA,900046818,Proprietary,343,375,3202813,788,3202813,
02242400,HENRICO COUNTY-SAINT MARY'S HOSPITAL SCHOOL OF PRACTICAL NURSING,VA,232944201,Public,0,0,0,0,0,
02242500,BASTYR UNIVERSITY,WA,980284966,Private-Nonprofit,8,9,190484,24,190484,
02242700,BERKELEY CITY COLLEGE,CA,947041183,Public,2,2,15500,8,15500,
02244300,Mississippi Barber Academy,MS,392114052,Proprietary,0,0,0,0,0,
02244400,AMERICAN UNIVERSITY OF THE CARIBBEAN,,,Foreign-For-Profit,0,0,0,0,0,
02244900,GOODWIN COLLEGE,CT,061189980,Private-Nonprofit,158,252,1052726,347,1052726,
02245400,KEENE BEAUTY ACADEMY,NH,034311513,Proprietary,8,9,49185,18,49185,
02245500,FORTIS COLLEGE,FL,327894679,Proprietary,22,22,70140,30,70140,
02245600,WARREN COUNTY CAREER CENTER,OH,450361099,Public,13,14,56571,28,56571,
02246000,"Ross University, School of Medicine",,BB11093,Foreign-For-Profit,0,0,0,0,0,
02246300,ROSS MEDICAL EDUCATION CENTER,OH,452463317,Proprietary,7,7,38607,12,38607,
02247000,NEW ENGLAND SCHOOL OF HAIR DESIGN,NH,037842003,Proprietary,1,1,6800,2,6800,
02248200,MILAN INSTITUTE OF COSMETOLOGY,NV,895022177,Proprietary,50,51,225638,97,225638,
02249900,DELTA BEAUTY COLLEGE,MS,387014501,Proprietary,0,0,0,0,0,
02250600,EVEREST COLLEGE,MO,658072446,Private-Nonprofit,0,0,0,0,0,
02251200,SCHUYLKILL TECHNOLOGY CENTERS,PA,179312100,Public,1,1,13000,2,13000,
02251500,Trend Setters' Academy of Beauty Culture,KY,402583755,Proprietary,1,1,3910,2,3910,
02251600,ACADEMY OF HAIR DESIGN #6 (THE),MS,394017581,Proprietary,0,0,0,0,0,
02251700,FOSTER'S COSMETOLOGY COLLEGE,MS,386630066,Proprietary,0,0,0,0,0,
02253700,INTELLITEC COLLEGE,CO,809096096,Proprietary,29,36,150296,76,150296,
02254000,NEW ENGLAND CULINARY INSTITUTE,VT,056023115,Proprietary,34,47,480018,113,480018,
02255400,TONI&GUY HAIRDRESSING ACADEMY,CA,900363901,Proprietary,39,52,191198,112,191198,
02256200,Broken Arrow Beauty College,OK,740124058,Proprietary,6,6,11995,11,11995,
02257400,ARNOLD'S BEAUTY SCHOOL,TN,383582713,Proprietary,0,0,0,0,0,
02257700,HAYS ACADEMY OF HAIR DESIGN,KS,676013685,Proprietary,14,16,152374,30,152374,
02257900,INTERNATIONAL ACADEMY,FL,321193541,Proprietary,1,1,4000,2,4000,
02258400,AVEDA INSTITUTE BATON ROUGE,LA,708162246,Proprietary,36,36,214847,65,214847,
02258600,AVALON SCHOOL OF COSMETOLOGY,CA,945014569,Proprietary,13,13,48003,23,48003,
02260200,DIESEL DRIVING ACADEMY,LA,711095209,Proprietary,11,11,45962,20,45962,
02260600,NATIONAL UNIVERSITY COLLEGE,PR,009602036,Proprietary,3,3,21000,9,21000,
02260800,HUERTAS COLLEGE,PR,007260000,Proprietary,4,4,39175,11,39175,
02261200,G Skin & Beauty Institute,IL,601953112,Proprietary,18,18,94070,42,94070,
02261300,Altierus Career College,TX,782133841,Private-Nonprofit,35,35,108805,66,108805,
02262100,HAIR PROFESSIONALS SCHOOL OF COSMETOLOGY,IL,605439175,Proprietary,4,4,25022,8,25022,
02262500,FAUST INSTITUTE OF COSMETOLOGY,IA,505882349,Proprietary,2,4,28859,8,28859,
02263700,MIAMI VALLEY CAREER TECHNOLOGY CENTER,OH,453158975,Public,16,19,76157,39,76157,
02265500,CAPRI INSTITUTE OF HAIR DESIGN,NJ,087247166,Proprietary,11,11,59409,20,59409,
02266400,CENTRAL CHRISTIAN COLLEGE OF THE BIBLE,MO,652701997,Private-Nonprofit,16,16,90087,32,90087,
02266600,ST GEORGE'S HOSPITAL MEDICAL SCHOOL,,SW17  0RE,Foreign-Public,1,1,52000,3,52000,
02267100,EXPOSITO SCHOOL OF HAIR DESIGN,TX,791093208,Proprietary,0,0,0,0,0,
02267500,Glenwood Beauty Academy,CO,816012577,Proprietary,1,2,9515,4,9515,
02267600,SOFIA UNIVERSITY,CA,943034624,Proprietary,1,1,2677,1,2677,
02269500,WESTERN HILLS SCHOOL OF BEAUTY & HAIR DESIGN,OH,452115222,Proprietary,4,5,35924,9,35924,
02269700,AVEDA INSTITUTE MARYLAND,MD,210143639,Proprietary,4,7,34937,13,34937,
02269900,PENNSYLVANIA COLLEGE OF ART & DESIGN,PA,176033528,Private-Nonprofit,51,52,839794,100,839794,
02270400,SOUTHEASTERN BIBLE COLLEGE,AL,352442083,Private-Nonprofit,10,10,125938,20,125938,
02270500,BUCKS COUNTY SCHOOL OF BEAUTY CULTURE,PA,190537368,Proprietary,3,3,30800,5,30800,
02270600,LIFE PACIFIC COLLEGE,CA,917733298,Private-Nonprofit,71,71,891849,134,891849,
02270800,AMERITECH COLLEGE,UT,846042412,Proprietary,36,51,451492,99,451492,
02271300,Wisconsin School Of Professional Psychology,WI,532254960,Private-Nonprofit,0,0,0,0,0,
02271700,UNIVERSITY OF CAMBRIDGE - CLARE HALL,,CB3   9AL,Foreign-Public,0,0,0,0,0,
02271800,UNIVERSITY OF OXFORD - CAMPION HALL,,0X1  1QS,Foreign-Public,0,0,0,0,0,
02271900,UNIVERSITY OF OXFORD - BLACKFRIARS,,OX1   3LY,Foreign-Public,0,0,0,0,0,
02272200,UNIVERSITY OF CAMBRIDGE - MURRAY EDWARDS COLLEGE,,CB3   0DF,Foreign-Public,0,0,0,0,0,
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS,AR,722053535,Proprietary,2,2,8614,5,8614,
02272700,COLUMBIANA COUNTY VOCATIONAL SCHOOL DISTRICT,OH,444329585,Public,3,3,12899,7,12899,
02272900,ROCKLAND COUNTY BOCES ADULT EDUCATION,NY,109941025,Public,0,0,0,0,0,
02273400,RECONSTRUCTIONIST RABBINICAL COLLEGE,PA,190951898,Private-Nonprofit,0,0,0,0,0,
02273600,QUEEN'S UNIVERSITY OF BELFAST (THE),,BT7 1NN,Foreign-Public,1,1,18500,2,18500,
02273900,HERIOT-WATT UNIVERSITY,,EH14 4AS,Foreign-Public,1,1,3270,1,3270,
02274100,LA' JAMES INTERNATIONAL COLLEGE - DES MOINES,IA,501318813,Proprietary,4,4,46379,8,46379,
02274300,Conway School of Landscape Design,MA,010603687,Private-Nonprofit,0,0,0,0,0,
02275000,JENNY LEA ACADEMY OF COSMETOLOGY,TN,376014626,Proprietary,1,1,1250,2,1250,
02275100,CONCORDE CAREER INSTITUTE,FL,330250000,Proprietary,91,105,608548,233,608548,
02275500,PAUL MITCHELL THE SCHOOL KNOXVILLE,TN,379192117,Proprietary,12,12,109909,23,109909,
02275800,MR. LEON'S SCHOOL OF HAIR DESIGN,ID,838433040,Proprietary,1,1,5000,2,5000,
02275900,"MODERN WELDING SCHOOL, INC",NY,123042033,Proprietary,15,17,132986,33,132986,
02276800,WESTMINSTER THEOLOGICAL SEMINARY IN CALIFORNIA,CA,920274128,Private-Nonprofit,0,0,0,0,0,
02276900,COMMUNITY COLLEGE OF AURORA CENTRETECH CAMPUS,CO,800119036,Public,15,15,128299,28,128299,
02277400,South Coast College,CA,928688124,Proprietary,17,20,102629,56,102629,
02277500,HOUSE OF HEAVILIN BEAUTY COLLEGE,MO,640143953,Proprietary,23,25,133650,61,133650,
02277900,ROSS UNIVERSITY SCHOOL OF VETERINARY MEDICINE,,,Foreign-For-Profit,0,0,0,0,0,
02278100,SANTA FE COMMUNITY COLLEGE,NM,875074887,Public,1,1,3000,2,3000,
02278700,MISTER WAYNE'S SCHOOL OF UNISEX HAIR DESIGN,TN,385013139,Proprietary,3,3,18640,6,18640,
02278800,Southern Technical College,FL,339071157,Proprietary,21,22,176364,57,176364,
02279600,Cortiva Institute,FL,337133614,Proprietary,47,48,210033,89,210033,
02280500,CHARLES OF ITALY BEAUTY COLLEGE,AZ,864035770,Proprietary,1,1,9500,2,9500,
02280900,Mid-Atlantic Christian University,NC,279094054,Private-Nonprofit,20,20,160290,34,160290,
02282500,Lenape Technical School,PA,162261608,Public,7,9,43309,16,43309,
02282700,Inter American University of Puerto Rico - Guayama Campus,PR,007854004,Private-Nonprofit,30,35,129070,69,129070,
02282800,Inter American University of Puerto Rico - Fajardo Campus,PR,007387003,Private-Nonprofit,5,5,29700,10,29700,
02283800,BEAUTY SCHOOLS OF AMERICA,FL,330123322,Proprietary,88,90,341887,195,341887,
02284200,NEW TYLER BARBER COLLEGE,AR,721144973,Proprietary,0,0,0,0,0,
02284300,INTERACTIVE COLLEGE OF TECHNOLOGY,GA,303412818,Proprietary,18,26,120240,47,120241,
02285000,PAUL MITCHELL THE SCHOOL HUNTSVILLE,AL,357580000,Proprietary,12,12,78144,22,78144,
02285500,Creative Circus,GA,303244144,Proprietary,18,25,544331,66,544331,
02285900,UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,TX,785040391,Proprietary,27,27,75658,51,75658,
02287100,La Belle Beauty School,FL,330123224,Proprietary,0,0,0,0,0,
02287800,National Tractor Trailer School,NY,130882505,Proprietary,22,22,118507,44,118507,
02287900,Raphael's School of Beauty Culture,OH,444464613,Proprietary,7,7,45708,12,45708,
02288400,GWINNETT TECHNICAL COLLEGE,GA,300435702,Public,0,0,0,0,0,
02289000,AMERICAN HAIR ACADEMY,IA,526411856,Proprietary,6,7,21086,15,21086,
02289200,COLUMBIA AREA CAREER CENTER,MO,652037199,Public,0,0,0,0,0,
02289600,CONSOLIDATED SCHOOL OF BUSINESS,PA,174041779,Proprietary,12,15,30574,35,30574,
02289700,JOLIE HEALTH AND BEAUTY ACADEMY,PA,187025354,Proprietary,18,21,108631,37,103172,
02289800,Brightwood Career Institute,PA,191540000,Proprietary,129,140,765945,359,765945,
02290400,ALTOONA BEAUTY SCHOOL,PA,166026039,Proprietary,1,1,3700,2,3700,
02291300,ART INSTITUTE OF SEATTLE (THE),WA,981211622,Proprietary,113,152,1660606,388,1660606,
02292700,LANSDALE SCHOOL OF COSMETOLOGY,PA,194462003,Proprietary,1,1,10800,2,10800,
02293400,ECOLE DES HAUTES ETUDES COMMERCIALES,,78351,Foreign-Private,0,0,0,0,0,
02293900,VOLUNTEER BEAUTY ACADEMY,TN,371152112,Proprietary,1,1,2000,1,1000,
02294000,VOLUNTEER BEAUTY ACADEMY,TN,380243687,Proprietary,0,0,0,0,0,
02294900,INSTITUTE OF AUDIO RESEARCH,NY,100034595,Proprietary,31,33,252274,61,252274,
02295500,CANNELLA SCHOOL OF HAIR DESIGN,IL,600205401,Proprietary,0,0,0,0,0,
02295700,NATIONAL ACADEMY OF BEAUTY ARTS,MO,636011827,Proprietary,3,3,22673,4,16673,
02296000,PRINCE INSTITUTE - SOUTHEAST,IL,601264231,Proprietary,0,0,0,0,0,
02296300,UNIVERSITY OF CAMBRIDGE - JESUS COLLEGE,,CB5   8BL,Foreign-Public,0,0,0,0,0,
02297500,OEHRLEIN SCHOOL OF COSMETOLOGY,IL,616112804,Proprietary,3,4,27000,8,27000,
02297700,AUTOMECA TECHNICAL COLLEGE,PR,009570000,Proprietary,3,3,13500,6,13500,
02297800,HEADLINES ACADEMY,SD,577012733,Proprietary,11,11,50743,19,50743,
02298000,Design Institute of San Diego,CA,921212685,Proprietary,21,27,241158,43,241158,
02298200,Headquarters Academy of Hair Design (The),ND,587013914,Proprietary,0,0,0,0,0,
02299300,TRINITY EPISCOPAL SCHOOL FOR MINISTRY,PA,150032397,Private-Nonprofit,0,0,0,0,0,
02300100,Altierus Career College,WA,982082610,Private-Nonprofit,29,34,209197,66,209197,
02301400,OHIO VALLEY COLLEGE OF TECHNOLOGY,OH,439209139,Proprietary,5,6,28258,11,28258,
02302800,MISSISSIPPI COLLEGE OF BEAUTY CULTURE,MS,394406605,Proprietary,0,0,0,0,0,
02304300,"PLATT COLLEGE, SAN DIEGO",CA,921153979,Proprietary,31,48,287695,95,287695,
02304700,TRI-RIVERS CAREER CENTER,OH,433028913,Public,6,6,41300,24,41300,
02304800,PJ's College of Cosmetology,IN,473743103,Proprietary,2,3,12565,5,12565,
02305300,PARKER UNIVERSITY,TX,752295609,Private-Nonprofit,6,8,87500,22,87500,
02305800,FLORIDA CAREER COLLEGE,FL,331742521,Proprietary,658,669,4776983,1184,4764539,
02306200,VENANGO COUNTY AREA VOCATIONAL TECHNICAL SCHOOL,PA,163013501,Public,5,6,36830,9,36830,
02306300,Brightwood College,CA,953689083,Proprietary,41,45,326006,105,326006,
02306700,FORT WORTH BEAUTY SCHOOL,TX,760487601,Proprietary,4,5,16329,6,16329,
02306800,Platt College,OK,741451111,Proprietary,802,1045,4121206,2366,4121206,
02306900,IOWA SCHOOL OF BEAUTY,IA,525012312,Proprietary,2,2,7128,4,7128,
02309100,AMERICAN COLLEGE OF HAIR DESIGN,MO,653012144,Proprietary,0,0,0,0,0,
02310500,DE MONTFORT UNIVERSITY,,LE1 9BH,Foreign-Public,1,1,28801,3,28801,
02310800,LANCASTER COUNTY CAREER AND TECHNOLOGY CENTER,PA,175840527,Public,8,8,65917,14,65917,
02311000,PAUL MITCHELL THE SCHOOL,OR,972053724,Proprietary,2,2,17332,4,17332,
02311200,AMERICAN SCHOOL OF TECHNOLOGY,OH,432296692,Proprietary,1,1,7000,2,7000,
02312000,BERGEN COUNTY TECHNICAL SCHOOLS,NJ,076016195,Public,0,0,0,0,0,
02312200,Brightwood College,TX,770736032,Proprietary,58,58,514013,158,514013,
02312300,LA' JAMES INTERNATIONAL COLLEGE,IL,612444040,Proprietary,2,2,7912,4,7912,
02313000,CASS CAREER CENTER,MO,647012087,Public,0,0,0,0,0,
02314000,ELEVATE SALON INSTITUTE,ID,832023110,Proprietary,0,0,0,0,0,
02314100,SCHILLER INTERNATIONAL UNIVERSITY,FL,337713842,Proprietary,6,9,74947,20,74947,
02314200,EMPIRE BEAUTY SCHOOL,NY,105663805,Proprietary,6,6,35889,12,35889,
02315400,Northeast Texas Community College,TX,754560000,Public,0,0,0,0,0,
02315500,TOLEDO ACADEMY OF BEAUTY CULTURE - EAST,OH,436163313,Proprietary,0,0,0,0,0,
02316600,Cortiva Institute,CT,061113975,Proprietary,26,27,234769,54,234769,
02317200,MARANATHA BAPTIST UNIVERSITY,WI,530947638,Private-Nonprofit,23,23,257177,41,257177,
02317300,Tricoci University of Beauty Culture,IL,618328427,Proprietary,14,16,89268,37,89268,
02317800,AMERICAN INSTITUTE OF TRUCKING,AZ,850434729,Proprietary,10,10,65654,19,65654,
02318200,KD CONSERVATORY COLLEGE OF FILM AND DRAMATIC ARTS,TX,752072111,Proprietary,30,38,287965,73,287965,
02319200,LAKE FOREST GRADUATE SCHOOL OF MANAGEMENT,IL,600454824,Private-Nonprofit,0,0,0,0,0,
02319800,BEAUTY INSTITUTE SCHWARZKOPF PROFESSIONAL (THE),ID,838142822,Proprietary,15,15,88765,26,76800,
02320200,HOUSTON GRADUATE SCHOOL OF THEOLOGY,TX,770353602,Private-Nonprofit,0,0,0,0,0,
