OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,,
02168600,EAST-WEST UNIVERSITY,IL,606052185,Private-Nonprofit,16,22,219123,55,216332,,
02169100,DAVIS COLLEGE,NY,137902712,Private-Nonprofit,16,18,105694,28,94847,,
02169600,CLEARFIELD COUNTY CAREER AND TECHNOLOGY CENTER,PA,168309702,Public,3,3,16770,5,16770,,
02169900,ASSABET VALLEY REGIONAL VOCATIONAL SCHOOL,MA,17521288,Public,1,1,7200,2,7200,,
02170000,SWEDISH INSTITUTE,NY,100016700,Proprietary,12,15,90067,26,71703,,
02170200,ALBANY SCHOHARIE SCHENECTADY SARATOGA BOCES PRACTICAL NURSING PROGRAM,NY,122052111,Public,6,6,37336,12,37336,,
02170600,UNITED STATES SPORTS ACADEMY,AL,365267055,Private-Nonprofit,0,0,0,0,0,,
02171500,WESTERN INTERNATIONAL UNIVERSITY,AZ,852820000,Proprietary,0,0,0,0,0,,
02171900,AILEY SCHOOL (THE),NY,100194402,Private-Nonprofit,9,9,142645,18,129380,,
02172100,HAMILTON - FULTON - MONTGOMERY BOCES,NY,120950665,Public,0,0,0,0,0,,
02172700,CONCORDE CAREER INSTITUTE,FL,336074165,Proprietary,26,30,225442,65,225442,,
02172800,DUTCHESS BOCES SCHOOL OF PRACTICAL NURSING,NY,126016599,Public,1,1,7700,2,7700,,
02173200,EMPIRE BEAUTY SCHOOL,NY,100013010,Proprietary,158,191,798247,363,740274,,
02173900,ULSTER COUNTY BOCES SCHOOL OF PRACTICAL NURSING,NY,124660000,Public,5,5,35146,10,35146,,
02174400,TRIANGLE TECH,PA,158409544,Proprietary,59,78,633061,152,629210,,
02174800,MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHETICS,NH,31100000,Proprietary,23,25,219830,49,219830,,
02175800,CENTRA COLLEGE OF NURSING,VA,245011109,Private-Nonprofit,0,0,0,0,0,,
02176000,CHERYL FELL'S SCHOOL OF BUSINESS,NY,143041505,Proprietary,0,0,0,0,0,,
02177500,RIO SALADO COMMUNITY COLLEGE,AZ,852816948,Public,0,0,0,0,0,,
02177700,UNIVERSITY OF CAMBRIDGE - KING'S COLLEGE,,CB2   1ST,Foreign-Public,0,0,0,0,0,,
02178200,CHARLESTON SCHOOL OF BEAUTY CULTURE,WV,253012206,Proprietary,1,1,9000,3,9000,,
02178500,EAGLE GATE COLLEGE,UT,841235798,Proprietary,10,16,132697,39,107295,,
02178900,JOLIE HEALTH AND BEAUTY ACADEMY,PA,182021465,Proprietary,12,12,52687,21,52079,,
02179400,EASTERN SUFFOLK BOCES,NY,117170000,Public,9,9,54697,16,49279,,
02179600,EMPIRE BEAUTY SCHOOL,NH,38781592,Proprietary,9,9,47046,19,47045,,
02179900,ARGOSY UNIVERSITY,CA,928684844,Proprietary,1818,2393,29757500,6205,29526613,,
02180100,ROSS MEDICAL EDUCATION CENTER,MI,480712565,Proprietary,7,7,60804,14,60804,,
02180200,METRO BUSINESS COLLEGE,MO,637013846,Proprietary,8,10,33232,25,33232,,
02180500,MIDDLESEX UNIVERSITY,,NW4 4BT,Foreign-Public,5,5,144450,10,144450,,
02181600,ROB ROY ACADEMY,MA,16092038,Proprietary,7,7,27213,12,27213,,
02182200,NEW SCHOOL OF RADIO & TELEVISION,NY,122061106,Proprietary,10,11,78250,22,78250,,
02182900,CAMBRIDGE COLLEGE,MA,21385304,Private-Nonprofit,3,3,37183,7,34516,,
02183000,ORLEANS TECHNICAL COLLEGE,PA,191141014,Private-Nonprofit,15,17,101064,34,101064,,
02183500,UNIVERSITY OF OXFORD - WYCLIFFE HALL,,OX2   6PW,Foreign-Public,0,0,0,0,0,,
02183600,CAPRI INSTITUTE OF HAIR DESIGN,NJ,70331042,Proprietary,7,7,43280,14,43280,,
02184200,PAROBA COLLEGE OF COSMETOLOGY,WA,982083210,Proprietary,2,2,15274,4,15274,,
02184400,SAND SPRINGS BEAUTY COLLEGE,OK,740630759,Proprietary,0,0,0,0,0,,
02185800,MOLER BARBER COLLEGE,CA,946095719,Proprietary,1,1,821,2,821,,
02186000,UNIVERSITY OF CAMBRIDGE - MAGDALENE COLLEGE,,CB3   0AG,Foreign-Public,1,1,35000,3,35000,,
02186100,UNIVERSITY OF CAMBRIDGE - EMMANUEL COLLEGE,,CB2 3AP,Foreign-Public,0,0,0,0,0,,
02187900,ASHTABULA COUNTY TECHNICAL AND CAREER CAMPUS,OH,440479487,Public,3,3,11900,6,11900,,
02188100,NORTHLAND CAREER CENTER,MO,640798333,Public,1,2,10900,4,10900,,
02188300,PENTECOSTAL THEOLOGICAL SEMINARY,TN,373203330,Private-Nonprofit,0,0,0,0,0,,
02188400,SIERRA VALLEY COLLEGE OF COURT REPORTING,CA,937260517,Proprietary,5,5,31252,20,31252,,
02188900,HOBE SOUND BIBLE COLLEGE,FL,334557734,Private-Nonprofit,0,0,0,0,0,,
02189000,MID-EAST CAREER AND TECHNOLOGY CENTERS - ADULT EDUCATION,OH,437014600,Public,10,10,40696,33,40696,,
02189600,RIJKSUNIVERSITEIT GRONINGEN,,9712 CP,Foreign-Public,0,0,0,0,0,,
02190400,SCHILLING - DOUGLAS SCHOOL OF HAIR DESIGN,DE,197110000,Proprietary,3,3,12167,6,12167,,
02190700,FORTIS COLLEGE,OH,454596120,Proprietary,33,42,221002,104,204144,,
02192100,BUTLER TECHNOLOGY AND CAREER DEVELOPMENT SCHOOLS,OH,450112299,Public,12,12,94483,26,91112,,
02192200,THOMAS EDISON STATE UNIVERSITY,NJ,86081176,Public,2,2,23699,7,23699,,
02192400,"MR. JOHN'S SCHOOL OF COSMETOLOGY, ESTHETICS & NAILS",IL,625212041,Proprietary,1,1,5192,2,5192,,
02192800,WALNUT HILL COLLEGE,PA,191043596,Proprietary,67,97,1490649,273,1488649,,
02194800,"UNIVERSITY OF THE WEST OF ENGLAND, BRISTOL",,BS16 1QY,Foreign-Public,1,1,25500,2,25500,,
02195100,UNIVERSITY OF WESTMINSTER,,W1R 8AL,Foreign-Public,4,4,78000,7,78000,,
02195800,LICEO DE ARTE Y TECNOLOGIA,PR,9183429,Proprietary,0,0,0,0,0,,
02196300,COLLINS CAREER TECHNICAL CENTER,OH,456197962,Public,7,7,55377,13,53127,,
02196700,GUILDHALL SCHOOL OF MUSIC & DRAMA,,EC2Y  8DT,Foreign-Public,2,2,113996,6,113996,,
02197500,BATON ROUGE SCHOOL OF COMPUTERS,LA,708098188,Proprietary,2,3,30000,6,30000,,
02197900,NORTH BENNET STREET SCHOOL,MA,21090000,Private-Nonprofit,10,11,254274,20,254274,,
02198900,MICHIGAN SCHOOL OF PROFESSIONAL PSYCHOLOGY,MI,483344512,Private-Nonprofit,0,0,0,0,0,,
02199300,ORLEANS NIAGARA BOCES,NY,141329466,Public,0,0,0,0,0,,
02199700,HERITAGE CHRISTIAN UNIVERSITY,AL,356306245,Private-Nonprofit,0,0,0,0,0,,
02199900,AMERICAN INDIAN COLLEGE,AZ,850212199,Private-Nonprofit,0,0,0,0,0,,
02200100,"GUTI, THE PREMIER BEAUTY AND WELLNESS ACADEMY",FL,342103121,Proprietary,5,5,33854,9,33854,,
02201100,COLUMBIA BIBLE COLLEGE,,V2T   2Z8,Foreign-Private,1,1,9062,2,9062,,
02201800,KAPLAN COLLEGE,IN,463243347,Proprietary,18,19,110681,49,107915,,
02201900,PHAGANS' SCHOOL OF HAIR DESIGN,OR,972321926,Proprietary,3,3,21787,5,21787,,
02202200,STYLEMASTERS COLLEGE OF HAIR DESIGN,WA,986323027,Proprietary,1,2,9358,4,9358,,
02202300,PITTSBURGH CAREER INSTITUTE,PA,152191907,Proprietary,10,14,72817,41,68021,,
02202400,PROFESSIONAL COSMETOLOGY EDUCATION CENTER,AR,717303349,Proprietary,0,0,0,0,0,,
02202500,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CONN,CT,60712036,Proprietary,27,29,109377,55,104394,,
02202700,OZARK CHRISTIAN COLLEGE,MO,648014804,Private-Nonprofit,41,43,268875,71,268875,,
02203300,GENE JUAREZ BEAUTY SCHOOLS,WA,980435427,Proprietary,21,22,174526,44,171849,,
02203400,NEVADA REGIONAL TECHNICAL CENTER,MO,647721298,Public,0,0,0,0,0,,
02203900,ERIE INSTITUTE OF TECHNOLOGY,PA,165651002,Proprietary,32,38,230059,97,227059,,
02204200,"CHATTANOOGA COLLEGE - MEDICAL, DENTAL AND TECHNICAL CAREERS",TN,374156906,Proprietary,3,3,14696,7,14696,,
02205000,COLLEGE OF WILMINGTON,NC,284030000,Proprietary,0,0,0,0,0,,
02205200,SANFORD-BROWN COLLEGE,MO,630267305,Proprietary,5,5,41041,10,41041,,
02206000,HUNTER BUSINESS SCHOOL,NY,117561331,Proprietary,64,65,468671,126,461602,,
02206200,BEAUTY INSTITUTE (THE),PA,190024527,Proprietary,19,28,172196,55,172106,,
02206300,BEAUTY SCHOOL (THE),PA,183601720,Proprietary,1,1,9871,2,9871,,
02207300,UNIVERSITY OF CAMBRIDGE - CHRIST'S COLLEGE,,CB2   3BU,Foreign-Public,0,0,0,0,0,,
02207400,CHINESE UNIVERSITY OF HONG KONG (THE),,,Foreign-Public,0,0,0,0,0,,
02209200,TAYLORTOWN SCHOOL OF BEAUTY,MI,481801866,Proprietary,0,0,0,0,0,,
02209500,UNIVERSITEIT UTRECHT,,3584 CS,Foreign-Public,4,4,61991,6,61991,,
02210000,UNIVERSITY OF LONDON - LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE,,WC1E 7HT,Foreign-Public,0,0,0,0,0,,
02210400,FAYETTEVILLE BEAUTY COLLEGE,NC,283033946,Proprietary,0,0,0,0,0,,
02211000,SALON SUCCESS ACADEMY,CA,924054018,Proprietary,1,2,9724,4,9724,,
02211600,PAUL MITCHELL THE SCHOOL PORTSMOUTH,NH,38014084,Proprietary,3,3,15891,6,15891,,
02211900,CHEEKS INTERNATIONAL ACADEMY OF BEAUTY CULTURE,WY,820014413,Proprietary,1,1,4583,2,4583,,
02212300,UNIVERSITY OF CAMBRIDGE - ROBINSON COLLEGE,,CB3   9AN,Foreign-Public,0,0,0,0,0,,
02212700,LANCASTER SCHOOL OF COSMETOLOGY & THERAPEUTIC BODYWORK,PA,176023222,Proprietary,0,0,0,0,0,,
02214100,RESURRECTION UNIVERSITY,IL,606221711,Private-Nonprofit,30,34,583424,65,583424,,
02215100,HALLMARK INSTITUTE OF PHOTOGRAPHY,MA,13761604,Proprietary,29,38,1385442,74,1308757,,
02216400,TYNDALE UNIVERSITY COLLEGE & SEMINARY,,M2M 4B3,Foreign-Private,2,2,30947,3,30946,,
02217100,PIMA MEDICAL INSTITUTE,AZ,857162800,Proprietary,498,545,2899135,1022,2831456,,
02217200,PORTFOLIO CENTER-,GA,303091268,Proprietary,10,13,274322,36,255152,,
02218000,CARRINGTON COLLEGE,ID,837040000,Proprietary,51,64,566798,208,536968,,
02218300,SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL CAREERS,TX,782211038,Proprietary,0,0,0,0,0,,
02218700,FLORIDA TECHNICAL COLLEGE,FL,328262707,Proprietary,60,68,386719,147,364051,,
02218800,BROOKLINE COLLEGE,AZ,850215815,Proprietary,99,107,726332,203,726332,,
02219200,UNIVERSITY OF SASKATCHEWAN,,S7N 5A2,Foreign-Public,0,0,0,0,0,,
02219500,MILDRED ELLEY,NY,122061513,Proprietary,11,20,58584,37,58584,,
02219600,OMEGA INSTITUTE,NJ,80120200,Proprietary,4,4,27384,7,27384,,
02220000,COLLEEN O'HARA'S BEAUTY ACADEMY,CA,927014625,Proprietary,0,0,0,0,0,,
02220200,CALIFORNIA CULINARY ACADEMY,CA,941035134,Proprietary,28,39,400319,73,345159,,
02220400,CATHERINE HINDS INSTITUTE OF ESTHETICS,MA,18016815,Proprietary,7,7,33673,16,33673,,
02220500,GOD'S BIBLE SCHOOL AND COLLEGE,OH,452026899,Private-Nonprofit,0,0,0,0,0,,
02220800,CAREER & TECHNOLOGY EDUCATION CENTERS OF LICKING COUNTY,OH,430553399,Public,0,0,0,0,0,,
02221300,MARINELLO SCHOOL OF BEAUTY,CA,925533941,Proprietary,11,12,54072,21,47859,,
02222000,AMERICAN FILM INSTITUTE CONSERVATORY,CA,900271625,Private-Nonprofit,0,0,0,0,0,,
02222900,INTERNATIONAL AIR & HOSPITALITY ACADEMY,WA,986614835,Proprietary,69,69,601144,134,600507,,
02223700,ROBERT FIANCE BEAUTY SCHOOLS,NJ,70934623,Proprietary,3,3,22936,6,22936,,
02223900,DRAKE COLLEGE OF BUSINESS,NJ,72012334,Proprietary,33,33,130827,65,130826,,
02224600,TRI-STATE COSMETOLOGY INSTITUTE,TX,779354904,Proprietary,1,1,10437,2,10437,,
02225300,UNIVERSITY OF CANTERBURY,,8140,Foreign-Public,0,0,0,0,0,,
02226000,EAST LOS ANGELES COLLEGE,CA,917546099,Public,0,0,0,0,0,,
02228100,STEVEN PAPAGEORGE HAIR ACADEMY,IL,606573312,Proprietary,0,0,0,0,0,,
02228500,LIFE CHIROPRACTIC COLLEGE WEST,CA,945452800,Private-Nonprofit,0,0,0,0,0,,
02229100,UNIVERSITY OF LEICESTER,,LE1 7RH,Foreign-Public,3,3,78429,6,78429,,
02229600,TEL AVIV UNIVERSITY SACKLER SCHOOL OF MEDICINE,,69978,Foreign-Public,0,0,0,0,0,,
02230500,OGLE SCHOOL HAIR SKIN NAILS,TX,761323638,Proprietary,17,21,103347,42,103347,,
02230600,OGLE SCHOOL HAIR SKIN NAILS,TX,760534650,Proprietary,28,29,144647,58,144647,,
02231600,MGH INSTITUTE OF HEALTH PROFESSIONS,MA,21294557,Private-Nonprofit,5,5,191949,10,191949,,
02231900,GEMOLOGICAL INSTITUTE OF AMERICA,CA,920084602,Private-Nonprofit,6,6,133161,12,133161,,
02232100,UNIVERSITY OF CAMBRIDGE - HUGHES HALL,,CB1   2EW,Foreign-Public,0,0,0,0,0,,
02232500,UNION COUNTY VOCATIONAL TECHNICAL SCHOOLS,NJ,70762997,Public,0,0,0,0,0,,
02233300,"ST.  GEORGE'S UNIVERSITY, SCHOOL OF MEDICINE",,,Foreign-For-Profit,0,0,0,0,0,,
02234000,CAMERON COLLEGE,LA,701195500,Proprietary,0,0,0,0,0,,
02234200,KEYSTONE TECHNICAL INSTITUTE,PA,171121012,Proprietary,43,66,410161,171,410092,,
02234500,BOISE BIBLE COLLEGE,ID,837141220,Private-Nonprofit,9,9,73600,16,62300,,
02234600,ATLANTIC BEAUTY & SPA ACADEMY,NJ,82342621,Proprietary,9,10,69270,20,69270,,
02235300,LONDON METROPOLITAN UNIVERSITY,,N78DB,Foreign-Public,1,1,33003,2,33003,,
02235600,ERIE 2 - CHAUTAUQUA - CATTARAUGUS BOCES,NY,140069621,Public,2,2,11096,4,11096,,
02235900,ACADEMY OF HAIR DESIGN #4,MS,392083503,Proprietary,0,0,0,0,0,,
02236800,PROFESSIONAL BEAUTY SCHOOL,WA,989022414,Proprietary,0,0,0,0,0,,
02237200,PHILLIPS GRADUATE INSTITUTE,CA,913115541,Private-Nonprofit,0,0,0,0,0,,
02237500,EVEREST COLLEGE,NV,890148810,Private-Nonprofit,33,42,318665,98,318665,,
02237800,SPECS HOWARD SCHOOL OF MEDIA ARTS,MI,480753953,Proprietary,44,49,292708,89,267674,,
02238100,MINNESOTA SCHOOL OF COSMETOLOGY,MN,551252252,Proprietary,14,18,101131,34,100714,,
02238500,CENTRAL STATE BEAUTY AND WELLNESS COLLEGE,OK,731626007,Proprietary,1,1,7800,1,3900,,
02239200,ANTHEM COLLEGE,MO,630430000,Proprietary,60,70,446653,120,342248,,
02241700,PJ'S COLLEGE OF COSMETOLOGY,IN,471292204,Proprietary,9,9,78472,17,78472,,
02241800,AMERICAN CAREER COLLEGE,CA,900046818,Proprietary,424,457,3523451,935,3511743,,
02242400,HENRICO COUNTY-SAINT MARY'S HOSPITAL SCHOOL OF PRACTICAL NURSING,VA,232944201,Public,0,0,0,0,0,,
02242500,BASTYR UNIVERSITY,WA,980284966,Private-Nonprofit,17,20,479723,53,479705,,
02242700,BERKELEY CITY COLLEGE,CA,947041183,Public,0,0,0,0,0,,
02242900,UNITED TRIBES TECHNICAL COLLEGE,ND,585047596,Private-Nonprofit,0,0,0,0,0,,
02244300,ACADEMY OF HAIR DESIGN #3,MS,392045008,Proprietary,0,0,0,0,0,,
02244400,AMERICAN UNIVERSITY OF THE CARIBBEAN,,,Foreign-For-Profit,0,0,0,0,0,,
02244900,GOODWIN COLLEGE,CT,61189980,Private-Nonprofit,107,145,539519,204,539519,,
02245400,KEENE BEAUTY ACADEMY,NH,34311513,Proprietary,4,6,28949,12,28949,,
02245500,FORTIS COLLEGE,FL,327894679,Proprietary,14,14,88713,32,79254,,
02245600,WARREN COUNTY CAREER CENTER,OH,450361099,Public,14,15,59995,28,59995,,
02246000,ROSS UNIVERSITY SCHOOL OF MEDICINE,,,Foreign-For-Profit,0,0,0,0,0,,
02246300,ROSS MEDICAL EDUCATION CENTER,OH,452463317,Proprietary,5,5,48652,10,48652,,
02247000,NEW ENGLAND SCHOOL OF HAIR DESIGN,NH,37842003,Proprietary,0,0,0,0,0,,
02248200,MILAN INSTITUTE OF COSMETOLOGY,TX,791034306,Proprietary,21,21,67418,40,67047,,
02248600,COOPER HEALTH SYSTEM THE - CENTER FOR ALLIED HEALTH EDUCATION,NJ,81031489,Private-Nonprofit,0,0,0,0,0,,
02250600,EVEREST COLLEGE,MO,658072446,Private-Nonprofit,12,16,119070,38,119070,,
02251200,SCHUYLKILL TECHNOLOGY CENTERS,PA,179312100,Public,3,3,27818,5,27773,,
02251500,TREND SETTERS' ACADEMY OF BEAUTY CULTURE,KY,402583755,Proprietary,0,0,0,0,0,,
02251600,ACADEMY OF HAIR DESIGN #6 (THE),MS,394017581,Proprietary,0,0,0,0,0,,
02251700,FOSTER'S COSMETOLOGY COLLEGE,MS,386630066,Proprietary,0,0,0,0,0,,
02253700,INTELLITEC COLLEGE,CO,809096096,Proprietary,25,34,216598,71,216598,,
02253900,BERKS TECHNICAL INSTITUTE,PA,196101168,Proprietary,95,118,537403,288,533953,,
02254000,NEW ENGLAND CULINARY INSTITUTE,VT,56023115,Proprietary,49,66,873590,183,871685,,
02254800,TEXAS VOCATIONAL SCHOOL,TX,779015625,Proprietary,1,1,4594,2,4594,,
02255200,PENNSYLVANIA SCHOOL OF BUSINESS,PA,181021604,Proprietary,0,0,0,0,0,,
02255400,TONI&GUY HAIRDRESSING ACADEMY,CA,904013901,Proprietary,14,14,95500,31,95500,,
02256200,BROKEN ARROW BEAUTY COLLEGE,OK,740124058,Proprietary,2,2,8212,4,8212,,
02257400,ARNOLD'S BEAUTY SCHOOL,TN,383582713,Proprietary,0,0,0,0,0,,
02257700,HAYS ACADEMY OF HAIR DESIGN,KS,676013685,Proprietary,9,10,112049,20,112049,,
02257900,INTERNATIONAL ACADEMY,FL,321193541,Proprietary,2,2,5500,4,5500,,
02258400,AVEDA INSTITUTE BATON ROUGE,LA,708162246,Proprietary,7,7,59488,14,59488,,
02258600,AVALON SCHOOL OF COSMETOLOGY,CA,945014569,Proprietary,11,14,54434,29,54433,,
02260200,DIESEL DRIVING ACADEMY,LA,711095209,Proprietary,2,2,8967,4,8967,,
02260600,NATIONAL UNIVERSITY COLLEGE,PR,9602036,Proprietary,4,5,19250,11,19197,,
02260800,HUERTAS COLLEGE,PR,7260000,Proprietary,5,5,35950,12,35950,,
02261200,HAIR PROFESSIONALS ACADEMY OF COSMETOLOGY,IL,601189333,Proprietary,10,10,56755,20,56755,,
02261300,EVEREST INSTITUTE,TX,782133841,Private-Nonprofit,44,49,346435,88,346435,,
02262100,HAIR PROFESSIONALS SCHOOL OF COSMETOLOGY,IL,605439175,Proprietary,2,2,16348,4,16348,,
02262500,FAUST INSTITUTE OF COSMETOLOGY,IA,505882349,Proprietary,2,3,14500,5,12358,,
02263100,ANTHEM COLLEGE,AZ,850144973,Proprietary,86,91,570970,167,454340,,
02263700,MIAMI VALLEY CAREER TECHNOLOGY CENTER,OH,453158975,Public,6,7,23269,12,23269,,
02265500,CAPRI INSTITUTE OF HAIR DESIGN,NJ,87247166,Proprietary,7,7,38459,11,38459,,
02265900,WINDHAM COMMUNITY MEMORIAL HOSPITAL PROGRAM OF RADIOLOGIC TECHNOLOGY,CT,62262041,Private-Nonprofit,0,0,0,0,0,,
02266200,HELMS CAREER INSTITUTE,GA,312106311,Private-Nonprofit,1,1,9000,2,9000,,
02266400,CENTRAL CHRISTIAN COLLEGE OF THE BIBLE,MO,652701997,Private-Nonprofit,10,10,28840,15,28840,,
02266600,ST GEORGE'S HOSPITAL MEDICAL SCHOOL,,SW17  0RE,Foreign-Public,1,1,25596,3,25596,,
02267100,EXPOSITO SCHOOL OF HAIR DESIGN,TX,791093208,Proprietary,3,3,18541,4,15302,,
02267500,GLENWOOD BEAUTY ACADEMY,CO,816012577,Proprietary,1,1,3500,2,3500,,
02267600,SOFIA UNIVERSITY,CA,943034624,Proprietary,1,2,42584,7,42584,,
02269400,EASTERN HILLS ACADEMY OF HAIR DESIGN,OH,452554216,Proprietary,1,2,4100,4,4100,,
02269500,WESTERN HILLS SCHOOL OF BEAUTY & HAIR DESIGN,OH,452115222,Proprietary,1,1,3000,1,3000,,
02269700,"COLORLAB ACADEMY OF HAIR, THE",MD,210143639,Proprietary,1,1,7398,2,7398,,
02269900,PENNSYLVANIA COLLEGE OF ART & DESIGN,PA,176033528,Private-Nonprofit,51,52,715420,97,715420,,
02270100,OHIO HI-POINT CAREER CENTER,OH,433119594,Public,0,0,0,0,0,,
02270400,SOUTHEASTERN BIBLE COLLEGE,AL,352442083,Private-Nonprofit,8,9,57256,17,57098,,
02270500,BUCKS COUNTY SCHOOL OF BEAUTY CULTURE,PA,190537368,Proprietary,6,6,39975,12,39975,,
02270600,LIFE PACIFIC COLLEGE,CA,917733298,Private-Nonprofit,43,44,486845,78,486845,,
02270800,AMERITECH COLLEGE,UT,846042412,Proprietary,9,9,78102,15,73121,,
02271300,WISCONSIN SCHOOL OF PROFESSIONAL PSYCHOLOGY,WI,532254960,Private-Nonprofit,0,0,0,0,0,,
02271700,UNIVERSITY OF CAMBRIDGE - CLARE HALL,,CB3   9AL,Foreign-Public,0,0,0,0,0,,
02271900,UNIVERSITY OF OXFORD - BLACKFRIARS,,OX1   3LY,Foreign-Public,0,0,0,0,0,,
02272200,UNIVERSITY OF CAMBRIDGE - MURRAY EDWARDS COLLEGE,,CB3   0DF,Foreign-Public,0,0,0,0,0,,
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS,AR,722053535,Proprietary,3,3,14002,6,13693,,
02272900,ROCKLAND COUNTY BOCES ADULT EDUCATION,NY,109941025,Public,1,1,4336,2,4336,,
02273400,RECONSTRUCTIONIST RABBINICAL COLLEGE,PA,190951898,Private-Nonprofit,0,0,0,0,0,,
02273600,QUEEN'S UNIVERSITY OF BELFAST (THE),,BT7 1NN,Foreign-Public,1,1,38495,2,38495,,
02273900,HERIOT-WATT UNIVERSITY,,EH14 4AS,Foreign-Public,3,3,100750,5,100750,,
02274100,LA' JAMES INTERNATIONAL COLLEGE - DES MOINES,IA,501318813,Proprietary,6,7,40500,15,40500,,
02274300,"CONWAY SCHOOL OF LANDSCAPE DESIGN, INCORPORATED",MA,13410179,Private-Nonprofit,0,0,0,0,0,,
02275000,JENNY LEA ACADEMY OF COSMETOLOGY,TN,376014626,Proprietary,2,2,4000,4,4000,,
02275100,CONCORDE CAREER INSTITUTE,FL,330250000,Proprietary,45,47,302316,106,298036,,
02275500,PAUL MITCHELL THE SCHOOL KNOXVILLE,TN,379192117,Proprietary,10,10,66373,20,66373,,
02275800,MR. LEON'S SCHOOL OF HAIR DESIGN,ID,838433040,Proprietary,0,0,0,0,0,,
02275900,"MODERN WELDING SCHOOL, INC",NY,123042033,Proprietary,9,9,65868,18,65868,,
02276000,FRANKLIN BEAUTY SCHOOL,TX,770212909,Proprietary,0,0,0,0,0,,
02276600,HANOVER PUBLIC SCHOOL DISTRICT PRACTICAL NURSING PROGRAM,PA,173311541,Public,4,4,12595,8,12595,,
02276800,WESTMINSTER THEOLOGICAL SEMINARY IN CALIFORNIA,CA,920274128,Private-Nonprofit,0,0,0,0,0,,
02276900,COMMUNITY COLLEGE OF AURORA CENTRETECH CAMPUS,CO,800119036,Public,16,17,115974,33,115974,,
02277400,SOUTH COAST COLLEGE,CA,928688124,Proprietary,8,10,53915,29,53915,,
02277500,HOUSE OF HEAVILIN BEAUTY COLLEGE,MO,640143953,Proprietary,6,6,27300,11,27300,,
02277900,ROSS UNIVERSITY SCHOOL OF VETERINARY MEDICINE,,,Foreign-For-Profit,0,0,0,0,0,,
02278100,SANTA FE COMMUNITY COLLEGE,NM,875074887,Public,1,1,5000,2,5000,,
02278700,MISTER WAYNE'S SCHOOL OF UNISEX HAIR DESIGN,TN,385013139,Proprietary,1,1,9722,2,9722,,
02278800,SOUTHERN TECHNICAL COLLEGE,FL,339071157,Proprietary,5,6,30126,16,29150,,
02279600,CORTIVA INSTITUTE - FLORIDA,FL,337813634,Proprietary,6,6,35580,12,35580,,
02280500,CHARLES OF ITALY BEAUTY COLLEGE,AZ,864035770,Proprietary,2,2,9500,4,9500,,
02280900,MID-ATLANTIC CHRISTIAN UNIVERSITY,NC,279094054,Private-Nonprofit,8,9,61503,18,60478,,
02282500,LENAPE TECHNICAL SCHOOL,PA,162261608,Public,3,3,15117,6,13942,,
02282700,INTER AMERICAN UNIVERSITY OF PUERTO RICO - GUAYAMA CAMPUS,PR,7854004,Private-Nonprofit,26,28,135349,55,135349,,
02282800,INTER AMERICAN UNIVERSITY OF PUERTO RICO - FAJARDO CAMPUS,PR,7387003,Private-Nonprofit,1,1,8768,2,8768,,
02283800,BEAUTY SCHOOLS OF AMERICA,FL,330123322,Proprietary,69,69,229060,129,226858,,
02284200,NEW TYLER BARBER COLLEGE,AR,721144973,Proprietary,0,0,0,0,0,,
02284300,INTERACTIVE COLLEGE OF TECHNOLOGY,GA,303412818,Proprietary,3,4,17134,8,17134,,
02285000,PAUL MITCHELL THE SCHOOL HUNTSVILLE,AL,357580000,Proprietary,14,15,85918,29,85918,,
02285500,CREATIVE CIRCUS,GA,303244144,Proprietary,23,31,540579,78,528765,,
02285900,UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,TX,785040391,Proprietary,7,7,20515,14,20515,,
02287100,LA BELLE BEAUTY SCHOOL,FL,330123224,Proprietary,0,0,0,0,0,,
02287800,NATIONAL TRACTOR TRAILER SCHOOL,NY,130882505,Proprietary,9,9,57070,17,57070,,
02287900,RAPHAEL'S SCHOOL OF BEAUTY CULTURE,OH,444464613,Proprietary,1,1,11632,2,11632,,
02288400,GWINNETT TECHNICAL COLLEGE,GA,300435702,Public,0,0,0,0,0,,
02289000,AMERICAN HAIR ACADEMY,IA,526274530,Proprietary,4,5,19128,9,19128,,
02289200,COLUMBIA AREA CAREER CENTER,MO,652037199,Public,0,0,0,0,0,,
02289500,PACE INSTITUTE,PA,196013542,Proprietary,1,2,10000,4,10000,,
02289600,CONSOLIDATED SCHOOL OF BUSINESS,PA,174041779,Proprietary,5,6,36410,17,36410,,
02289700,JOLIE HEALTH AND BEAUTY ACADEMY,PA,187025354,Proprietary,11,12,58690,22,58690,,
02289800,KAPLAN CAREER INSTITUTE,PA,191540000,Proprietary,51,58,346128,162,335077,,
02290400,ALTOONA BEAUTY SCHOOL,PA,166026039,Proprietary,3,3,11113,6,11113,,
02291300,ART INSTITUTE OF SEATTLE (THE),WA,981211622,Proprietary,181,252,3363778,645,3363778,,
