OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,,
02178900,JOLIE HEALTH AND BEAUTY ACADEMY,PA,182021465,Proprietary,11,14,64737,28,64685,,
02179400,EASTERN SUFFOLK BOCES,NY,117170000,Public,14,14,65199,26,62199,,
02179600,EMPIRE BEAUTY SCHOOLS,NH,038781592,Proprietary,9,11,45633,21,44772,,
02179900,ARGOSY UNIVERSITY,CA,928684844,Proprietary,1502,1930,21069483,4984,21066725,,
02180100,ROSS MEDICAL EDUCATION CENTER,MI,480712565,Proprietary,5,5,41020,10,41020,,
02180200,METRO BUSINESS COLLEGE,MO,637013846,Proprietary,6,6,28285,14,28285,,
02180500,MIDDLESEX UNIVERSITY,,NW4 4BT,Foreign-Public,9,9,316100,19,316100,,
02181600,ROB ROY ACADEMY,MA,016092038,Proprietary,7,7,37227,11,37227,,
02182200,NEW SCHOOL CENTER FOR MEDIA,NY,122051607,Proprietary,10,11,80681,21,76606,,
02182900,CAMBRIDGE COLLEGE,MA,021385304,Private-Nonprofit,2,2,17345,4,17345,,
02183000,ORLEANS TECHNICAL COLLEGE,PA,191141014,Private-Nonprofit,24,25,155197,52,155197,,
02183500,UNIVERSITY OF OXFORD - WYCLIFFE HALL,,OX2   6PW,Foreign-Public,0,0,0,0,0,,
02183600,CAPRI INSTITUTE OF HAIR DESIGN,NJ,070331042,Proprietary,5,5,34793,12,34793,,
02184200,PAROBA COLLEGE OF COSMETOLOGY,WA,982043210,Proprietary,4,4,20550,8,20550,,
02184400,JENKS BEAUTY COLLEGE,OK,740370955,Proprietary,2,2,12500,4,12500,,
02185800,MOLER BARBER COLLEGE,CA,946095719,Proprietary,0,0,0,0,0,,
02186000,UNIVERSITY OF CAMBRIDGE - MAGDALENE COLLEGE,,CB3   0AG,Foreign-Public,1,1,50000,3,50000,,
02186100,UNIVERSITY OF CAMBRIDGE - EMMANUEL COLLEGE,,CB2 3AP,Foreign-Public,0,0,0,0,0,,
02187900,ASHTABULA COUNTY TECHNICAL AND CAREER CAMPUS,OH,440479487,Public,2,3,16609,6,16609,,
02188100,NORTHLAND CAREER CENTER,MO,640798333,Public,2,2,8950,4,8950,,
02188300,PENTECOSTAL THEOLOGICAL SEMINARY,TN,373203330,Private-Nonprofit,0,0,0,0,0,,
02188400,SIERRA VALLEY COLLEGE OF COURT REPORTING,CA,937260517,Proprietary,5,5,29003,18,29003,,
02188900,HOBE SOUND BIBLE COLLEGE,FL,334557734,Private-Nonprofit,0,0,0,0,0,,
02189000,MID-EAST CAREER AND TECHNOLOGY CENTERS - ADULT EDUCATION,OH,437014600,Public,7,7,42283,20,42283,,
02189100,CENTRO DE ESTUDIOS MULTIDISCIPLINARIOS,PR,009261931,Proprietary,0,0,0,0,0,,
02190400,SCHILLING - DOUGLAS SCHOOL OF HAIR DESIGN,DE,197110000,Proprietary,3,4,12075,8,12075,,
02190700,FORTIS COLLEGE,OH,454596120,Proprietary,47,53,299245,138,286581,,
02192100,BUTLER TECHNOLOGY AND CAREER DEVELOPMENT SCHOOLS,OH,450112299,Public,7,7,27911,13,27911,,
02192200,THOMAS EDISON STATE UNIVERSITY,NJ,086081176,Public,2,2,14162,5,11108,,
02192400,"MR. JOHN'S SCHOOL OF COSMETOLOGY, ESTHETICS & NAILS",IL,625212041,Proprietary,6,6,23230,11,23230,,
02192800,WALNUT HILL COLLEGE,PA,191043596,Proprietary,78,111,1696516,313,1688700,,
02194800,"UNIVERSITY OF THE WEST OF ENGLAND, BRISTOL",,BS16 1QY,Foreign-Public,0,0,0,0,0,,
02195100,UNIVERSITY OF WESTMINSTER,,W1R 8AL,Foreign-Public,3,3,102500,6,102500,,
02195800,LICEO DE ARTE Y TECNOLOGIA,PR,009183429,Proprietary,0,0,0,0,0,,
02196300,COLLINS CAREER TECHNICAL CENTER,OH,456197962,Public,4,4,22638,8,22634,,
02196700,GUILDHALL SCHOOL OF MUSIC & DRAMA,,EC2Y  8DT,Foreign-Public,0,0,0,0,0,,
02197500,BATON ROUGE SCHOOL OF COMPUTERS,LA,708098188,Proprietary,1,1,6000,2,6000,,
02197900,NORTH BENNET STREET SCHOOL,MA,021090000,Private-Nonprofit,9,9,214985,18,214985,,
02198900,MICHIGAN SCHOOL OF PROFESSIONAL PSYCHOLOGY,MI,483344512,Private-Nonprofit,0,0,0,0,0,,
02199300,ORLEANS NIAGARA BOCES,NY,141329466,Public,2,2,5521,4,5521,,
02199700,HERITAGE CHRISTIAN UNIVERSITY,AL,356306245,Private-Nonprofit,0,0,0,0,0,,
02199900,AMERICAN INDIAN COLLEGE,AZ,850212199,Private-Nonprofit,0,0,0,0,0,,
02200100,"GUTI, THE PREMIER BEAUTY AND WELLNESS ACADEMY",FL,342103121,Proprietary,1,1,5200,2,5200,,
02201100,COLUMBIA BIBLE COLLEGE,,V2T   2Z8,Foreign-Private,1,1,7511,2,7511,,
02201800,BRIGHTWOOD COLLEGE,IN,463243347,Proprietary,34,36,253223,95,251561,,
02201900,PHAGANS' SCHOOL OF HAIR DESIGN,OR,972321926,Proprietary,3,3,22721,6,22721,,
02202200,STYLEMASTERS COLLEGE OF HAIR DESIGN,WA,986323027,Proprietary,1,1,1855,2,1855,,
02202300,PITTSBURGH CAREER INSTITUTE,PA,152191907,Proprietary,9,9,46600,26,46600,,
02202400,PROFESSIONAL COSMETOLOGY EDUCATION CENTER,AR,717303349,Proprietary,2,3,12979,6,12979,,
02202500,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CONN,CT,060712036,Proprietary,47,47,189323,88,185647,,
02202700,OZARK CHRISTIAN COLLEGE,MO,648014804,Private-Nonprofit,26,30,173640,52,173640,,
02203300,GENE JUAREZ BEAUTY SCHOOLS,WA,980435427,Proprietary,12,12,83226,21,83226,,
02203400,NEVADA REGIONAL TECHNICAL CENTER,MO,647721298,Public,1,1,8000,2,8000,,
02203900,ERIE INSTITUTE OF TECHNOLOGY,PA,165651002,Proprietary,27,32,212799,83,204196,,
02204200,"CHATTANOOGA COLLEGE - MEDICAL, DENTAL AND TECHNICAL CAREERS",TN,374156906,Proprietary,3,3,20321,8,20321,,
02205000,COLLEGE OF WILMINGTON,NC,284030000,Proprietary,6,7,30442,13,30442,,
02205200,SANFORD-BROWN COLLEGE,MO,630267305,Proprietary,0,0,0,0,0,,
02206000,HUNTER BUSINESS SCHOOL,NY,117561331,Proprietary,72,72,481041,141,473915,,
02206200,BEAUTY INSTITUTE (THE),PA,190024527,Proprietary,30,41,254260,82,251088,,
02206300,BEAUTY SCHOOL (THE),PA,183601720,Proprietary,5,6,15272,10,14769,,
02207400,CHINESE UNIVERSITY OF HONG KONG (THE),,,Foreign-Public,0,0,0,0,0,,
02209200,TAYLORTOWN SCHOOL OF BEAUTY,MI,481801866,Proprietary,4,5,9584,8,9584,,
02209500,UNIVERSITEIT UTRECHT,,3584 CS,Foreign-Public,0,0,0,0,0,,
02210000,UNIVERSITY OF LONDON - LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE,,WC1E 7HT,Foreign-Public,0,0,0,0,0,,
02210400,FAYETTEVILLE BEAUTY COLLEGE,NC,283033946,Proprietary,0,0,0,0,0,,
02211000,SALON SUCCESS ACADEMY,CA,925064018,Proprietary,0,0,0,0,0,,
02211600,PAUL MITCHELL THE SCHOOL PORTSMOUTH,NH,038014084,Proprietary,6,6,39965,12,39965,,
02211900,CHEEKS INTERNATIONAL ACADEMY OF BEAUTY CULTURE,WY,820014413,Proprietary,0,0,0,0,0,,
02212700,LANCASTER SCHOOL OF COSMETOLOGY & THERAPEUTIC BODYWORK,PA,176023222,Proprietary,2,2,10400,3,10400,,
02214100,RESURRECTION UNIVERSITY,IL,606221711,Private-Nonprofit,36,45,690967,77,690967,,
02215100,HALLMARK INSTITUTE OF PHOTOGRAPHY,MA,013761604,Proprietary,51,65,2426906,124,2392956,,
02216400,TYNDALE UNIVERSITY COLLEGE & SEMINARY,,M2M 4B3,Foreign-Private,2,2,15974,2,15974,,
02217100,PIMA MEDICAL INSTITUTE,AZ,857162800,Proprietary,676,729,3916375,1347,3903272,,
02217200,PORTFOLIO CENTER,GA,303091268,Proprietary,7,7,109863,17,109863,,
02218000,CARRINGTON COLLEGE,ID,837040000,Proprietary,73,89,792148,331,769059,,
02218300,SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL CAREERS,TX,782211038,Proprietary,0,0,0,0,0,,
02218700,FLORIDA TECHNICAL COLLEGE,FL,328262707,Proprietary,74,80,417518,172,416088,,
02218800,BROOKLINE COLLEGE,AZ,850215815,Proprietary,106,124,909525,246,909509,,
02219200,UNIVERSITY OF SASKATCHEWAN,,S7N 5A2,Foreign-Public,1,1,16148,3,16148,,
02219500,MILDRED ELLEY,NY,122061513,Proprietary,43,61,224117,114,224117,,
02220000,COLLEEN O'HARA'S BEAUTY ACADEMY,CA,927014625,Proprietary,4,4,10167,8,10167,,
02220200,LE CORDON BLEU COLLEGE OF CULINARY ARTS,CA,941035134,Proprietary,35,44,253720,86,253720,,
02220400,CATHERINE HINDS INSTITUTE OF ESTHETICS,MA,018016815,Proprietary,5,5,32599,14,32599,,
02220500,GOD'S BIBLE SCHOOL AND COLLEGE,OH,452026899,Private-Nonprofit,0,0,0,0,0,,
02220800,CAREER & TECHNOLOGY EDUCATION CENTERS OF LICKING COUNTY,OH,430553399,Public,0,0,0,0,0,,
02221300,MARINELLO SCHOOL OF BEAUTY,CA,925533941,Proprietary,13,16,62908,30,62908,,
02222000,AMERICAN FILM INSTITUTE CONSERVATORY,CA,900271625,Private-Nonprofit,0,0,0,0,0,,
02222900,INTERNATIONAL AIR & HOSPITALITY ACADEMY,WA,986614835,Proprietary,58,59,466291,112,465555,,
02223300,NORTHEAST CATHOLIC COLLEGE,NH,032784012,Private-Nonprofit,7,7,50675,14,50675,,
02223700,ROBERT FIANCE BEAUTY SCHOOLS,NJ,070934623,Proprietary,5,5,23686,8,23686,,
02223900,DRAKE COLLEGE OF BUSINESS,NJ,072012334,Proprietary,30,30,122551,57,116510,,
02224600,TRI-STATE COSMETOLOGY INSTITUTE,TX,779354904,Proprietary,6,6,26184,12,26184,,
02225300,UNIVERSITY OF CANTERBURY,,8140,Foreign-Public,0,0,0,0,0,,
02226000,EAST LOS ANGELES COLLEGE,CA,917546099,Public,0,0,0,0,0,,
02227800,MITCHELL'S HAIR STYLING ACADEMY,NC,275344271,Proprietary,0,0,0,0,0,,
02228100,STEVEN PAPAGEORGE HAIR ACADEMY,IL,606573312,Proprietary,0,0,0,0,0,,
02228500,LIFE CHIROPRACTIC COLLEGE WEST,CA,945452800,Private-Nonprofit,0,0,0,0,0,,
02229100,UNIVERSITY OF LEICESTER,,LE1 7RH,Foreign-Public,2,2,54192,4,54192,,
02229600,TEL AVIV UNIVERSITY SACKLER SCHOOL OF MEDICINE,,69978,Foreign-Public,0,0,0,0,0,,
02230500,OGLE SCHOOL HAIR SKIN NAILS,TX,761323638,Proprietary,34,37,161040,70,160350,,
02230600,OGLE SCHOOL HAIR SKIN NAILS,TX,760534650,Proprietary,36,40,147884,76,147761,,
02231600,MGH INSTITUTE OF HEALTH PROFESSIONS,MA,021294557,Private-Nonprofit,5,5,110748,9,110748,,
02231900,GEMOLOGICAL INSTITUTE OF AMERICA,CA,920084602,Private-Nonprofit,5,5,89306,10,89219,,
02232100,UNIVERSITY OF CAMBRIDGE - HUGHES HALL,,CB1   2EW,Foreign-Public,0,0,0,0,0,,
02232500,UNION COUNTY VOCATIONAL TECHNICAL SCHOOLS,NJ,070762997,Public,0,0,0,0,0,,
02233300,"ST.  GEORGE'S UNIVERSITY, SCHOOL OF MEDICINE",,,Foreign-For-Profit,0,0,0,0,0,,
02234000,CAMERON COLLEGE,LA,701195500,Proprietary,0,0,0,0,0,,
02234200,KEYSTONE TECHNICAL INSTITUTE,PA,171121012,Proprietary,33,46,262602,130,262602,,
02234500,BOISE BIBLE COLLEGE,ID,837141220,Private-Nonprofit,8,8,61030,15,53932,,
02234600,ATLANTIC BEAUTY & SPA ACADEMY,NJ,082342621,Proprietary,11,11,42422,16,42422,,
02235300,LONDON METROPOLITAN UNIVERSITY,,N78DB,Foreign-Public,1,1,32774,2,32774,,
02235600,ERIE 2 - CHAUTAUQUA - CATTARAUGUS BOCES,NY,140069621,Public,0,0,0,0,0,,
02235900,ACADEMY OF HAIR DESIGN # 4,MS,392083503,Proprietary,0,0,0,0,0,,
02236800,PROFESSIONAL BEAUTY SCHOOL,WA,989022414,Proprietary,0,0,0,0,0,,
02237200,PHILLIPS GRADUATE UNIVERSITY,CA,913115541,Private-Nonprofit,0,0,0,0,0,,
02237500,EVEREST COLLEGE,NV,890148810,Private-Nonprofit,17,22,132393,48,132393,,
02237800,SPECS HOWARD SCHOOL OF MEDIA ARTS,MI,480753953,Proprietary,53,53,266119,101,257450,,
02238100,MINNESOTA SCHOOL OF COSMETOLOGY,MN,551252252,Proprietary,15,18,96730,35,96730,,
02238500,CENTRAL STATE BEAUTY AND WELLNESS COLLEGE,OK,731626007,Proprietary,0,0,0,0,0,,
02239200,ANTHEM COLLEGE,MO,630430000,Proprietary,1,1,5208,1,2604,,
02241700,PJ'S COLLEGE OF COSMETOLOGY,IN,471292204,Proprietary,9,9,77918,17,77918,,
02241800,AMERICAN CAREER COLLEGE,CA,900046818,Proprietary,394,422,3352857,873,3352857,,
02242400,HENRICO COUNTY-SAINT MARY'S HOSPITAL SCHOOL OF PRACTICAL NURSING,VA,232944201,Public,0,0,0,0,0,,
02242500,BASTYR UNIVERSITY,WA,980284966,Private-Nonprofit,19,22,534929,58,534929,,
02242700,BERKELEY CITY COLLEGE,CA,947041183,Public,1,1,2632,2,2632,,
02242900,UNITED TRIBES TECHNICAL COLLEGE,ND,585047596,Private-Nonprofit,0,0,0,0,0,,
02244300,ACADEMY OF HAIR DESIGN #3,MS,392045008,Proprietary,0,0,0,0,0,,
02244400,AMERICAN UNIVERSITY OF THE CARIBBEAN,,,Foreign-For-Profit,0,0,0,0,0,,
02244900,GOODWIN COLLEGE,CT,061189980,Private-Nonprofit,113,167,726036,226,726036,,
02245400,KEENE BEAUTY ACADEMY,NH,034311513,Proprietary,6,6,37850,12,37850,,
02245500,FORTIS COLLEGE,FL,327894679,Proprietary,0,0,0,0,0,,
02245600,WARREN COUNTY CAREER CENTER,OH,450361099,Public,7,7,35905,12,34946,,
02246000,ROSS UNIVERSITY SCHOOL OF MEDICINE,,,Foreign-For-Profit,0,0,0,0,0,,
02246300,ROSS MEDICAL EDUCATION CENTER,OH,452463317,Proprietary,4,4,27114,9,27113,,
02247000,NEW ENGLAND SCHOOL OF HAIR DESIGN,NH,037842003,Proprietary,1,1,9300,2,9300,,
02248200,MILAN INSTITUTE OF COSMETOLOGY,TX,791034306,Proprietary,27,29,91973,55,91746,,
02248600,COOPER HEALTH SYSTEM THE - CENTER FOR ALLIED HEALTH EDUCATION,NJ,081031489,Private-Nonprofit,0,0,0,0,0,,
02250600,EVEREST COLLEGE,MO,658072446,Private-Nonprofit,6,10,29406,23,29406,,
02251200,SCHUYLKILL TECHNOLOGY CENTERS,PA,179312100,Public,2,2,8076,4,8076,,
02251500,TREND SETTERS' ACADEMY OF BEAUTY CULTURE,KY,402583755,Proprietary,0,0,0,0,0,,
02251600,ACADEMY OF HAIR DESIGN #6 (THE),MS,394017581,Proprietary,0,0,0,0,0,,
02251700,FOSTER'S COSMETOLOGY COLLEGE,MS,386630066,Proprietary,0,0,0,0,0,,
02253700,INTELLITEC COLLEGE,CO,809096096,Proprietary,21,27,132241,54,132241,,
02253900,BERKS TECHNICAL INSTITUTE,PA,196101168,Proprietary,71,92,452151,246,452151,,
02254000,NEW ENGLAND CULINARY INSTITUTE,VT,056023115,Proprietary,42,54,588536,147,585652,,
02254800,TEXAS VOCATIONAL SCHOOL,TX,779015625,Proprietary,3,3,9600,6,9600,,
02255400,TONI&GUY HAIRDRESSING ACADEMY,CA,904013901,Proprietary,26,30,172454,64,172454,,
02256200,BROKEN ARROW BEAUTY COLLEGE,OK,740124058,Proprietary,2,2,10089,5,10089,,
02257400,ARNOLD'S BEAUTY SCHOOL,TN,383582713,Proprietary,0,0,0,0,0,,
02257700,HAYS ACADEMY OF HAIR DESIGN,KS,676013685,Proprietary,5,6,47102,11,46229,,
02257900,INTERNATIONAL ACADEMY,FL,321193541,Proprietary,2,2,15305,4,15305,,
02258400,AVEDA INSTITUTE BATON ROUGE,LA,708162246,Proprietary,9,9,60079,17,60079,,
02258600,AVALON SCHOOL OF COSMETOLOGY,CA,945014569,Proprietary,12,12,45323,25,45323,,
02260200,DIESEL DRIVING ACADEMY,LA,711095209,Proprietary,4,4,15849,8,15849,,
02260600,NATIONAL UNIVERSITY COLLEGE,PR,009602036,Proprietary,2,2,8000,4,8000,,
02260800,HUERTAS COLLEGE,PR,007260000,Proprietary,3,3,29870,9,29870,,
02261200,HAIR PROFESSIONALS ACADEMY OF COSMETOLOGY,IL,601189333,Proprietary,8,8,40400,15,40400,,
02261300,EVEREST INSTITUTE,TX,782133841,Private-Nonprofit,44,49,190211,96,190211,,
02262100,HAIR PROFESSIONALS SCHOOL OF COSMETOLOGY,IL,605439175,Proprietary,2,2,10536,4,10536,,
02262500,FAUST INSTITUTE OF COSMETOLOGY,IA,505882349,Proprietary,1,1,11514,2,11514,,
02263100,ANTHEM COLLEGE,AZ,850144973,Proprietary,7,7,32686,8,8831,,
02263700,MIAMI VALLEY CAREER TECHNOLOGY CENTER,OH,453158975,Public,9,9,35692,17,35692,,
02265500,CAPRI INSTITUTE OF HAIR DESIGN,NJ,087247166,Proprietary,9,9,50800,15,50800,,
02265900,WINDHAM COMMUNITY MEMORIAL HOSPITAL PROGRAM OF RADIOLOGIC TECHNOLOGY,CT,062262041,Private-Nonprofit,0,0,0,0,0,,
02266200,HELMS CAREER INSTITUTE,GA,312106311,Private-Nonprofit,2,2,8970,4,8970,,
02266400,CENTRAL CHRISTIAN COLLEGE OF THE BIBLE,MO,652701997,Private-Nonprofit,7,7,20346,9,17346,,
02266600,ST GEORGE'S HOSPITAL MEDICAL SCHOOL,,SW17  0RE,Foreign-Public,1,1,55000,3,55000,,
02267100,EXPOSITO SCHOOL OF HAIR DESIGN,TX,791093208,Proprietary,1,1,9810,2,9810,,
02267500,GLENWOOD BEAUTY ACADEMY,CO,816012577,Proprietary,0,0,0,0,0,,
02267600,SOFIA UNIVERSITY,CA,943034624,Proprietary,0,0,0,0,0,,
02269400,EASTERN HILLS ACADEMY OF HAIR DESIGN,OH,452554216,Proprietary,0,0,0,0,0,,
02269500,WESTERN HILLS SCHOOL OF BEAUTY & HAIR DESIGN,OH,452115222,Proprietary,1,1,5800,2,5476,,
02269700,"COLORLAB ACADEMY OF HAIR, THE",MD,210143639,Proprietary,6,8,36820,14,36820,,
02269900,PENNSYLVANIA COLLEGE OF ART & DESIGN,PA,176033528,Private-Nonprofit,45,46,741837,91,741837,,
02270400,SOUTHEASTERN BIBLE COLLEGE,AL,352442083,Private-Nonprofit,7,7,57946,13,55446,,
02270500,BUCKS COUNTY SCHOOL OF BEAUTY CULTURE,PA,190537368,Proprietary,0,0,0,0,0,,
02270600,LIFE PACIFIC COLLEGE,CA,917733298,Private-Nonprofit,46,46,553861,85,513497,,
02270800,AMERITECH COLLEGE,UT,846042412,Proprietary,18,24,248585,41,248585,,
02271300,WISCONSIN SCHOOL OF PROFESSIONAL PSYCHOLOGY,WI,532254960,Private-Nonprofit,0,0,0,0,0,,
02271700,UNIVERSITY OF CAMBRIDGE - CLARE HALL,,CB3   9AL,Foreign-Public,0,0,0,0,0,,
02271900,UNIVERSITY OF OXFORD - BLACKFRIARS,,OX1   3LY,Foreign-Public,0,0,0,0,0,,
02272200,UNIVERSITY OF CAMBRIDGE - MURRAY EDWARDS COLLEGE,,CB3   0DF,Foreign-Public,0,0,0,0,0,,
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS,AR,722053535,Proprietary,2,2,6301,4,6296,,
02272700,COLUMBIANA COUNTY VOCATIONAL SCHOOL DISTRICT,OH,444329585,Public,0,0,0,0,0,,
02272900,ROCKLAND COUNTY BOCES ADULT EDUCATION,NY,109941025,Public,0,0,0,0,0,,
02273400,RECONSTRUCTIONIST RABBINICAL COLLEGE,PA,190951898,Private-Nonprofit,0,0,0,0,0,,
02273600,QUEEN'S UNIVERSITY OF BELFAST (THE),,BT7 1NN,Foreign-Public,1,1,39690,2,39690,,
02273900,HERIOT-WATT UNIVERSITY,,EH14 4AS,Foreign-Public,2,2,49554,4,49554,,
02274100,LA' JAMES INTERNATIONAL COLLEGE - DES MOINES,IA,501318813,Proprietary,3,3,7700,8,7700,,
02274300,"CONWAY SCHOOL OF LANDSCAPE DESIGN, INCORPORATED",MA,013410179,Private-Nonprofit,0,0,0,0,0,,
02275000,JENNY LEA ACADEMY OF COSMETOLOGY,TN,376014626,Proprietary,1,1,10000,2,10000,,
02275100,CONCORDE CAREER INSTITUTE,FL,330250000,Proprietary,46,49,358993,104,358993,,
02275500,PAUL MITCHELL THE SCHOOL KNOXVILLE,TN,379192117,Proprietary,11,12,88571,22,88571,,
02275800,MR. LEON'S SCHOOL OF HAIR DESIGN,ID,838433040,Proprietary,0,0,0,0,0,,
02275900,"MODERN WELDING SCHOOL, INC",NY,123042033,Proprietary,6,7,59136,14,59136,,
02276800,WESTMINSTER THEOLOGICAL SEMINARY IN CALIFORNIA,CA,920274128,Private-Nonprofit,0,0,0,0,0,,
02276900,COMMUNITY COLLEGE OF AURORA CENTRETECH CAMPUS,CO,800119036,Public,9,9,54078,17,54078,,
02277400,SOUTH COAST COLLEGE,CA,928688124,Proprietary,5,5,15836,13,15836,,
02277500,HOUSE OF HEAVILIN BEAUTY COLLEGE,MO,640143953,Proprietary,9,10,54330,23,54330,,
02277900,ROSS UNIVERSITY SCHOOL OF VETERINARY MEDICINE,,,Foreign-For-Profit,0,0,0,0,0,,
02278100,SANTA FE COMMUNITY COLLEGE,NM,875074887,Public,1,1,3000,1,3000,,
02278700,MISTER WAYNE'S SCHOOL OF UNISEX HAIR DESIGN,TN,385013139,Proprietary,1,1,14195,2,14195,,
02278800,SOUTHERN TECHNICAL COLLEGE,FL,339071157,Proprietary,10,13,84515,31,82809,,
02279600,CORTIVA INSTITUTE - FLORIDA,FL,337813634,Proprietary,17,17,63898,30,61694,,
02280500,CHARLES OF ITALY BEAUTY COLLEGE,AZ,864035770,Proprietary,2,2,12000,4,12000,,
02280900,MID-ATLANTIC CHRISTIAN UNIVERSITY,NC,279094054,Private-Nonprofit,15,15,123688,26,120683,,
02282500,LENAPE TECHNICAL SCHOOL,PA,162261608,Public,2,2,13322,4,11645,,
02282700,INTER AMERICAN UNIVERSITY OF PUERTO RICO - GUAYAMA CAMPUS,PR,007854004,Private-Nonprofit,20,22,109299,43,109299,,
02282800,INTER AMERICAN UNIVERSITY OF PUERTO RICO - FAJARDO CAMPUS,PR,007387003,Private-Nonprofit,8,8,52200,15,52200,,
02283800,BEAUTY SCHOOLS OF AMERICA,FL,330123322,Proprietary,54,54,178964,120,178964,,
02284200,NEW TYLER BARBER COLLEGE,AR,721144973,Proprietary,0,0,0,0,0,,
02284300,INTERACTIVE COLLEGE OF TECHNOLOGY,GA,303412818,Proprietary,11,18,67378,32,67378,,
02285000,PAUL MITCHELL THE SCHOOL HUNTSVILLE,AL,357580000,Proprietary,8,8,55325,17,55325,,
02285500,CREATIVE CIRCUS,GA,303244144,Proprietary,23,26,444151,69,444151,,
02285900,UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,TX,785040391,Proprietary,9,9,18134,18,18134,,
02287100,LA BELLE BEAUTY SCHOOL,FL,330123224,Proprietary,0,0,0,0,0,,
02287800,NATIONAL TRACTOR TRAILER SCHOOL,NY,130882505,Proprietary,14,14,81750,25,81750,,
02287900,RAPHAEL'S SCHOOL OF BEAUTY CULTURE,OH,444464613,Proprietary,3,3,21431,5,18197,,
02288400,GWINNETT TECHNICAL COLLEGE,GA,300435702,Public,0,0,0,0,0,,
02289000,AMERICAN HAIR ACADEMY,IA,526411856,Proprietary,4,4,11457,7,9404,,
02289200,COLUMBIA AREA CAREER CENTER,MO,652037199,Public,1,1,13000,2,13000,,
02289600,CONSOLIDATED SCHOOL OF BUSINESS,PA,174041779,Proprietary,1,1,10486,3,10486,,
02289700,JOLIE HEALTH AND BEAUTY ACADEMY,PA,187025354,Proprietary,21,28,116000,54,112889,,
02289800,BRIGHTWOOD CAREER INSTITUTE,PA,191540000,Proprietary,63,73,400257,203,396535,,
02290400,ALTOONA BEAUTY SCHOOL,PA,166026039,Proprietary,2,2,8500,4,8500,,
02291300,ART INSTITUTE OF SEATTLE (THE),WA,981211622,Proprietary,147,185,2062557,468,2062557,,
02292700,LANSDALE SCHOOL OF COSMETOLOGY,PA,194462003,Proprietary,0,0,0,0,0,,
02293400,ECOLE DES HAUTES ETUDES COMMERCIALES,,78351,Foreign-Private,0,0,0,0,0,,
02293900,VOLUNTEER BEAUTY ACADEMY NORTH,TN,371152112,Proprietary,0,0,0,0,0,,
02294000,VOLUNTEER BEAUTY ACADEMY,TN,380243687,Proprietary,3,3,11000,6,9500,,
02294900,INSTITUTE OF AUDIO RESEARCH,NY,100034595,Proprietary,38,39,220352,72,216031,,
02295000,EVEREST COLLEGE PHOENIX,AZ,850211610,Proprietary,6,6,28778,9,28778,,
02295500,CANNELLA SCHOOL OF HAIR DESIGN,IL,600205401,Proprietary,0,0,0,0,0,,
02295700,NATIONAL ACADEMY OF BEAUTY ARTS,MO,636011827,Proprietary,1,1,2800,2,2800,,
02296000,PRINCE INSTITUTE - SOUTHEAST,IL,601264231,Proprietary,1,1,3551,2,3551,,
02296300,UNIVERSITY OF CAMBRIDGE - JESUS COLLEGE,,CB5   8BL,Foreign-Public,0,0,0,0,0,,
02297500,OEHRLEIN SCHOOL OF COSMETOLOGY,IL,616112804,Proprietary,9,13,63300,26,61059,,
02297700,AUTOMECA TECHNICAL COLLEGE,PR,009610000,Proprietary,18,18,91547,33,83422,,
02297800,HEADLINES ACADEMY,SD,577012733,Proprietary,3,3,24104,7,21011,,
02298000,DESIGN INSTITUTE OF SAN DIEGO,CA,921212685,Proprietary,8,10,138229,21,136296,,
02298200,HEADQUARTERS ACADEMY OF HAIR DESIGN,ND,587013914,Proprietary,0,0,0,0,0,,
02298500,EVEREST COLLEGE,UT,841192668,Proprietary,1,2,7883,4,7883,,
02299300,TRINITY EPISCOPAL SCHOOL FOR MINISTRY,PA,150032397,Private-Nonprofit,0,0,0,0,0,,
02300100,EVEREST COLLEGE,WA,982082610,Private-Nonprofit,22,22,156785,44,156785,,
02301300,PRISM CAREER INSTITUTE,PA,190822448,Proprietary,1,1,7198,2,7198,,
02301400,OHIO VALLEY COLLEGE OF TECHNOLOGY,OH,439209139,Proprietary,4,4,23100,7,23100,,
02304000,MISSOURI TECHNICAL SCHOOL,MO,633033887,Proprietary,2,2,20375,4,20375,,
02304300,"PLATT COLLEGE, SAN DIEGO",CA,921153979,Proprietary,33,41,326453,80,316898,,
02304700,TRI-RIVERS CAREER CENTER,OH,433028913,Public,4,4,25889,12,25889,,
02304800,PJ'S COLLEGE OF COSMETOLOGY,IN,473743103,Proprietary,2,2,21000,4,21000,,
02305300,PARKER UNIVERSITY,TX,752295609,Private-Nonprofit,2,2,9357,2,9357,,
02305800,FLORIDA CAREER COLLEGE,FL,331742521,Proprietary,191,234,1445608,437,1445608,,
02306200,VENANGO COUNTY AREA VOCATIONAL TECHNICAL SCHOOL,PA,163013501,Public,3,5,18262,10,18262,,
02306300,BRIGHTWOOD COLLEGE,CA,953689083,Proprietary,33,35,179684,87,179684,,
